"seqnames"	"start"	"end"	"width"	"strand"	"Conc"	"Conc_KO"	"Conc_WT"	"Fold"	"p.value"	"FDR"	"X26DKO"	"X960DKO"	"C922"	"C923"
"643"	"chr11"	98446624	98446824	201	"*"	4.23937720309347	3.49072567849739	4.72978345413675	-0.000916676556276651	0.12661997173091	0.999683670471574	15.63	6.85	33.36	19.71
"560"	"chr11"	45201133	45201333	201	"*"	4.3648600789188	3.6576977457388	4.8373231653495	-0.000984955358069566	0.126673128800931	0.999683670471574	8.79	16.45	33.36	23.82
"2339"	"chr4"	87667591	87667791	201	"*"	4.43056557231156	3.82578009565799	4.85541334675484	-0.00104418679300009	0.127299378322294	0.999683670471574	14.65	13.71	26.68	31.21
"1501"	"chr17"	58891661	58891861	201	"*"	3.93196580202915	3.09749949933752	4.45724246258083	-0.000846594616156147	0.128040870577967	0.999683670471574	6.84	10.28	26.68	17.25
"1560"	"chr17"	94656499	94656699	201	"*"	4.90385127705887	4.39702617059731	5.27817356476165	-0.00112953432219297	0.129305071292922	0.999683670471574	26.37	15.76	26.68	50.93
"2534"	"chr5"	81568907	81569107	201	"*"	5.40002753707448	4.98100856174458	5.72433925406427	-0.00134254325727467	0.12981082871751	0.999683670471574	37.12	26.05	40.03	65.71
"2008"	"chr2"	180273616	180273816	201	"*"	4.77031516197062	4.21531945340758	5.17013256644651	-0.00112160292519095	0.129923364794401	0.999683670471574	23.44	13.71	36.69	35.32
"2257"	"chr4"	15321885	15322085	201	"*"	3.29824945279824	2.25987909550974	3.89577859523768	-0.000640274730823523	0.13050946942334	0.999683670471574	6.84	2.74	13.34	16.43
"2484"	"chr5"	34513997	34514197	201	"*"	3.44046133456929	2.49072567849739	4.00827220977146	-0.000664665146070213	0.131649746286666	0.999683670471574	7.81	3.43	10.01	22.18
"749"	"chr12"	71830900	71831100	201	"*"	5.48846894005148	5.06759746863112	5.81388612781654	-0.00139284931507823	0.131662866016417	0.999683670471574	41.02	26.05	53.37	59.14
"505"	"chr11"	5955739	5955939	201	"*"	2.66623298709113	3.46631614170585	0.716134238293795	0.000460003302835835	0.132047761859354	0.999683670471574	9.77	12.34	0	3.29
"2259"	"chr4"	15957907	15958107	201	"*"	4.06963028547424	4.63997164390952	3.11262511950899	0.000821058138104086	0.132665144712214	0.999683670471574	29.3	20.56	3.34	13.96
"914"	"chr13"	67484170	67484370	201	"*"	4.30778432827949	3.66843713732778	4.74926421180285	-0.000982274807539106	0.134424726492435	0.999683670471574	11.72	13.71	26.68	27.11
"205"	"chr1"	160194999	160195199	201	"*"	5.19348014935432	4.75155332808607	5.5313045174186	-0.00124291037921732	0.134533451662714	0.999683670471574	31.26	22.62	33.36	59.14
"1705"	"chr19"	21472442	21472642	201	"*"	2.98304051143598	3.73864388713479	1.30109673901495	0.000515932980502875	0.135052631546447	0.999683670471574	13.67	13.02	0	4.93
"1077"	"chr14"	70577616	70577816	201	"*"	4.71905629448614	5.1593458030031	4.08222381091305	0.00106048801316208	0.135395998690454	0.999683670471574	42	29.47	13.34	20.53
"288"	"chr10"	9902007	9902207	201	"*"	4.97917918273969	4.49730376826906	5.33977247095867	-0.0011752287937679	0.135420864865397	0.999683670471574	27.35	17.82	33.36	47.64
"2636"	"chr6"	8509170	8509370	201	"*"	6.22080342900592	5.79383637660612	6.54984219161397	-0.00144868765151787	0.13573532965279	0.999683670471574	73.26	37.7	116.74	70.64
"2319"	"chr4"	59581680	59581880	201	"*"	4.83079095952445	4.29681579734997	5.21964272840586	-0.00114811969860464	0.137103211478571	0.999683670471574	21.49	17.82	40.03	34.5
"324"	"chr10"	30326999	30327199	201	"*"	4.72160581248204	4.20797700438003	5.09960867549051	-0.00109183897688745	0.138042427239223	0.999683670471574	20.51	16.45	26.68	41.89
"3284"	"chr9"	14276069	14276269	201	"*"	5.86500570801634	5.50548442539689	6.15256882186	-0.00156734915578576	0.138129776208872	0.999683670471574	44.93	45.92	66.71	75.57
"3359"	"chr9"	82867837	82868037	201	"*"	4.5720119535262	4.01198485577294	4.97441824873238	-0.00105569086447801	0.138184979689833	0.999683670471574	18.56	13.71	30.02	32.86
"2074"	"chr3"	52502289	52502489	201	"*"	4.01348350368708	3.31804354902215	4.48074109595883	-0.00086352912869448	0.138676694800625	0.999683670471574	11.72	8.23	20.01	24.64
"80"	"chr1"	63176683	63176883	201	"*"	4.01006896174291	3.31059290653043	4.47912574370619	-0.000827169736040991	0.139438641866364	0.999683670471574	13.67	6.17	16.68	27.93
"2384"	"chr4"	129461432	129461632	201	"*"	4.64926637855783	4.05500914318836	5.06892888527238	-0.00105607207281856	0.139825753395846	0.999683670471574	19.54	13.71	40.03	27.11
"2496"	"chr5"	45450291	45450491	201	"*"	5.6981989083615	5.29996311731429	6.00995124556763	-0.00133544861235212	0.140378228072814	0.999683670471574	52.75	26.05	50.03	78.85
"536"	"chr11"	25838624	25838824	201	"*"	3.47237476396226	2.49072567849739	4.05116805258537	-0.000666036084515099	0.140396814014579	0.999683670471574	7.81	3.43	20.01	13.14
"1298"	"chr16"	38902402	38902602	201	"*"	4.66371024964028	4.06317055848697	5.08647372302851	-0.00102598343457613	0.140451564921747	0.999683670471574	22.47	10.97	40.03	27.93
"1263"	"chr16"	8829792	8829992	201	"*"	5.2819490444616	5.74234675289535	4.60174946183806	0.0010763151568343	0.14187901370574	0.999683670471574	62.51	44.55	6.67	41.89
"2368"	"chr4"	119422398	119422598	201	"*"	3.72395997915956	2.88470255595666	4.25109920869162	-0.000756758616531793	0.142947967336943	0.999683670471574	5.86	8.91	20.01	18.07
"92"	"chr1"	67122878	67123078	201	"*"	2.63225588655715	1.31804354902215	3.30839238737868	-0.000489819492775124	0.143346491515396	0.999683670471574	2.93	2.06	6.67	13.14
"302"	"chr10"	15542052	15542252	201	"*"	3.67268680641225	2.87463239900692	4.18352292024941	-0.000736237783691437	0.143792614252426	0.999683670471574	7.81	6.85	13.34	23
"2279"	"chr4"	34614756	34614956	201	"*"	3.98841713706981	3.29681579734997	4.45395680450943	-0.000847218729943599	0.144957833830422	0.999683670471574	10.74	8.91	20.01	23.82
"127"	"chr1"	92180387	92180587	201	"*"	5.86331930911958	5.50194882250206	6.15206202943586	-0.00146191396182497	0.145289494391897	0.999683670471574	55.68	34.96	63.37	78.85
"355"	"chr10"	53630048	53630248	201	"*"	5.01917160907006	4.55838584849629	5.36786813760102	-0.00112962892848659	0.146206387418739	0.999683670471574	29.3	17.82	30.02	52.57
"456"	"chr10"	110455759	110455959	201	"*"	3.41807356913728	2.50385200077062	3.97327119137115	-0.000663208944580965	0.146242633729412	0.999683670471574	5.86	5.48	13.34	18.07
"2919"	"chr7"	44670882	44671082	201	"*"	5.3470392808312	4.86703338302524	5.70658890796885	-0.00123818218448224	0.146689733354832	0.999683670471574	37.12	21.25	63.37	41.07
"2122"	"chr3"	89730532	89730732	201	"*"	3.73978131009443	2.86616385823648	4.28003018702183	-0.000707554443622556	0.146826882624786	0.999683670471574	2.93	11.65	16.68	22.18
"776"	"chr12"	87388373	87388573	201	"*"	5.96816201453042	5.576881295225	6.27564596804923	-0.00151501372423245	0.146861909657091	0.999683670471574	42	53.46	90.06	64.89
"2861"	"chr7"	19508587	19508787	201	"*"	4.14279343042388	3.44605774105472	4.61062942122471	-0.00084874620178905	0.147098228014592	0.999683670471574	15.63	6.17	26.68	22.18
"1683"	"chr19"	6140956	6141156	201	"*"	4.03592208028233	4.48796855046447	3.373965643523	0.000805380531131555	0.14717960105965	0.999683670471574	26.37	18.51	13.34	7.39
"1886"	"chr2"	105224120	105224320	201	"*"	3.97701279705339	4.59106204342857	2.88605923973611	0.000716024939065502	0.14797470333212	0.999683670471574	28.33	19.88	0	14.78
"381"	"chr10"	69352915	69353115	201	"*"	4.45892423024701	3.87040434234652	4.87573713909622	-0.000976522953113908	0.148168822208214	0.999683670471574	10.74	18.51	26.68	32.03
"1026"	"chr14"	34673717	34673917	201	"*"	4.88236789447687	4.35715938360721	5.26657392880619	-0.00111111940338881	0.148821399542826	0.999683670471574	15.63	25.36	40.03	36.96
"2429"	"chr4"	154160694	154160894	201	"*"	5.28303572374922	4.83793608729179	5.62270494199314	-0.00127001932343952	0.149429331595849	0.999683670471574	33.21	23.99	53.37	45.18
"2944"	"chr7"	63897033	63897233	201	"*"	5.37405809684096	4.8796762638029	5.74157926573419	-0.00124925799759128	0.150022604096407	0.999683670471574	27.35	31.53	70.05	36.96
"599"	"chr11"	69901576	69901776	201	"*"	4.04438437897809	3.2892544260108	4.53752646261884	-0.000816758250530709	0.1505324937856	0.999683670471574	12.7	6.85	30.02	16.43
"1938"	"chr2"	132262960	132263160	201	"*"	5.67822761156444	5.254703065038	6.00522407258356	-0.00135840366549435	0.151077592344172	0.999683670471574	46.88	29.47	76.72	51.75
"354"	"chr10"	53596756	53596956	201	"*"	5.22025495458646	4.80337597296479	5.54328681169372	-0.00118677237593564	0.152364171109557	0.999683670471574	26.37	29.47	30.02	63.25
"486"	"chr10"	127369990	127370190	201	"*"	4.07991114453112	3.35234575388232	4.56129048737599	-0.000796933942972893	0.152760523396915	0.999683670471574	15.63	4.8	26.68	20.53
"95"	"chr1"	71103017	71103217	201	"*"	5.17824839934651	4.75704552887689	5.50386310952178	-0.00114605102239683	0.15479202271423	0.999683670471574	27.35	26.73	26.68	64.07
"2049"	"chr3"	32736724	32736924	201	"*"	4.28906203902252	3.71154324335957	4.70036323364982	-0.000879313236971224	0.155500476897459	0.999683670471574	16.6	9.6	16.68	35.32
"2123"	"chr3"	90052589	90052789	201	"*"	3.79762183053899	4.43638383270623	2.62302483390231	0.000639887456407157	0.156041844946177	0.999683670471574	30.28	13.02	0	12.32
"1659"	"chr18"	84376573	84376773	201	"*"	5.27512040087686	4.70018382224673	5.68511868952654	-0.00100333409873394	0.156327411680011	0.999683670471574	41.02	10.97	70.05	32.86
"2301"	"chr4"	46602013	46602213	201	"*"	3.47038162941642	4.14159508698878	2.17556585693109	0.000585754558278264	0.156552426158055	0.999683670471574	19.54	15.76	0	9.04
"2924"	"chr7"	44986640	44986840	201	"*"	6.2387573086208	5.85190802138062	6.5435042669706	-0.00148457295079579	0.156693566338718	0.999683670471574	51.77	63.74	116.74	69.82
"2756"	"chr6"	101707242	101707442	201	"*"	3.07939146536796	1.4550664101839	3.82410231572004	-0.000430321936986943	0.15761360301374	0.999683670471574	0	5.48	26.68	1.64
"2304"	"chr4"	48279615	48279815	201	"*"	4.98822746263629	4.52869612824271	5.33620774339449	-0.00104256151956547	0.15780200900875	0.999683670471574	21.49	24.68	20.01	60.78
"2240"	"chr4"	6453584	6453784	201	"*"	3.30190909507779	2.25987909550974	3.90061382822969	-0.000587551910969626	0.158745600671144	0.999683670471574	6.84	2.74	20.01	9.86
"2255"	"chr4"	15148986	15149186	201	"*"	3.66780938118902	4.20059699546957	2.81388612781654	0.000686495641864853	0.158867411089235	0.999683670471574	17.58	19.19	6.67	7.39
"640"	"chr11"	96977735	96977935	201	"*"	7.65894478809467	7.24536569630007	7.97999713030678	-0.00131717024009589	0.159289921632992	0.999683670471574	192.42	111.04	370.24	134.71
"2193"	"chr3"	132565792	132565992	201	"*"	4.59823826854787	4.050543376643	4.99427462336473	-0.000983936082196065	0.159536602593364	0.999683670471574	21.49	11.65	33.36	30.39
"1692"	"chr19"	8819863	8820063	201	"*"	5.20738948904018	4.78511755991998	5.53364089255125	-0.00120038582592581	0.16029299636082	0.999683670471574	33.21	21.93	43.36	49.28
"3358"	"chr9"	79610379	79610579	201	"*"	4.52135697586687	3.98178012397115	4.91315475397644	-0.000938596670503312	0.160377379054786	0.999683670471574	11.72	19.88	20.01	40.25
"3380"	"chr9"	95511816	95512016	201	"*"	4.35798937842764	3.72749667685212	4.7952642393732	-0.000893011459773508	0.16136567180147	0.999683670471574	17.58	8.91	33.36	22.18
"1418"	"chr17"	24549845	24550045	201	"*"	5.2991636497586	4.88387727409061	5.62124104987414	-0.00121326825435581	0.161399336511482	0.999683670471574	37.12	21.93	46.7	51.75
"1166"	"chr15"	44427934	44428134	201	"*"	6.0977332892043	5.74879936713509	6.37849476106846	-0.00146469094699009	0.161755919708179	0.999683670471574	66.42	41.13	86.72	79.67
"43"	"chr1"	42851095	42851295	201	"*"	4.72365366942294	4.20797700438003	5.10275913137331	-0.00104536370083329	0.161979878109694	0.999683670471574	20.51	16.45	36.69	32.03
"639"	"chr11"	96943869	96944069	201	"*"	5.209690541978	4.76707274411548	5.54791722880301	-0.00119005964259885	0.162107232933199	0.999683670471574	33.21	21.25	50.03	43.53
"405"	"chr10"	80329775	80329975	201	"*"	5.77921841452931	5.41885796068742	6.06731714228277	-0.0014312246375379	0.162426506106064	0.999683670471574	47.86	37.7	70.05	64.07
"816"	"chr12"	113156220	113156420	201	"*"	6.00353511822828	5.63176379618287	6.29886666415486	-0.00147594786644864	0.162528109441415	0.999683670471574	49.81	49.35	93.39	64.07
"1833"	"chr2"	61593195	61593395	201	"*"	3.81024649003147	3.11330659997006	4.27817356476165	-0.000740932153044517	0.162732572880083	0.999683670471574	9.77	7.54	13.34	25.46
"2785"	"chr6"	124828983	124829183	201	"*"	5.01336056464264	4.53457799079806	5.37222612707095	-0.00113734857422727	0.163234591106634	0.999683670471574	24.42	21.93	46.7	36.14
"1528"	"chr17"	72837435	72837635	201	"*"	4.3769959128698	3.84052519294141	4.76716228769137	-0.000900249807437095	0.163300282338883	0.999683670471574	15.63	13.02	16.68	37.78
"1388"	"chr17"	10500955	10501155	201	"*"	3.45129522540987	4.11758253394061	2.17556585693109	0.000573632444189646	0.163547335265825	0.999683670471574	17.58	17.14	0	9.04
"117"	"chr1"	86359392	86359592	201	"*"	4.79745757012088	4.29366159631686	5.17013256644651	-0.00106081232396375	0.163965182687611	0.999683670471574	16.6	22.62	36.69	35.32
"592"	"chr11"	68967893	68968093	201	"*"	5.03964730138204	4.52869612824271	5.41620484408965	-0.00111619218721422	0.163982832994025	0.999683670471574	21.49	24.68	53.37	32.03
"3464"	"chrX"	122397280	122397480	201	"*"	4.63402798938928	4.12114567383466	5.01162832954151	-0.000979845649801207	0.16609890779816	0.999683670471574	22.47	12.34	30.02	34.5
"1374"	"chr16"	93883682	93883882	201	"*"	4.32140960459983	3.66163364972806	4.7724475554714	-0.000805035875869004	0.16638667034979	0.999683670471574	20.51	4.8	30.02	24.64
"1660"	"chr18"	84600674	84600874	201	"*"	4.33828422004482	3.71154324335957	4.77376585257153	-0.000884430762834563	0.166433897380811	0.999683670471574	16.6	9.6	33.36	21.36
"2343"	"chr4"	89128332	89128532	201	"*"	2.72811150029122	3.48520614320579	1.03806233318116	0.000438087985760149	0.167634865857343	0.999683670471574	10.74	11.65	0	4.11
"459"	"chr10"	110953077	110953277	201	"*"	5.08925994402111	4.6537905492192	5.42330970905031	-0.00104253040563427	0.16829676666873	0.999683670471574	33.21	17.14	26.68	59.14
"2585"	"chr5"	124327841	124328041	201	"*"	5.24395551937527	4.79315929536404	5.58692100505364	-0.00119827484681483	0.168852366749937	0.999683670471574	27.35	28.1	56.7	39.43
"3187"	"chr8"	73353565	73353765	201	"*"	4.92281388636458	5.35324041806905	4.3065719311643	0.00100625689168801	0.168935839767248	0.999683670471574	42	39.75	10.01	29.57
"2683"	"chr6"	48601926	48602126	201	"*"	4.54893726450866	3.97630737149566	4.9577686996858	-0.000936512476853373	0.169040125486527	0.999683670471574	20.51	10.97	36.69	25.46
"1055"	"chr14"	55643377	55643577	201	"*"	4.12363215538813	3.31059290653043	4.64047280265889	-0.000726191119615329	0.170570658336618	0.999683670471574	13.67	6.17	40.03	9.86
"1960"	"chr2"	148672456	148672656	201	"*"	5.6747233023721	5.32854143323506	5.95370328999655	-0.00130496549151001	0.170872572296966	0.999683670471574	48.84	31.53	50.03	73.92
"1764"	"chr2"	11535620	11535820	201	"*"	4.49753806258033	3.99036523221515	4.8720491068208	-0.000907388583204659	0.171713153466835	0.999683670471574	14.65	17.14	16.68	41.89
"1531"	"chr17"	74295140	74295340	201	"*"	3.13067280948093	3.83099736586258	1.71613423829379	0.00050022457456333	0.172469347122246	0.999683670471574	12.7	15.76	0	6.57
"3350"	"chr9"	66834778	66834978	201	"*"	5.17545466610257	4.76479662073135	5.49474869314413	-0.00118352516721842	0.17251984973501	0.999683670471574	28.33	26.05	43.36	46.82
"1415"	"chr17"	24455266	24455466	201	"*"	4.3097509736237	3.76979207563954	4.70174904041473	-0.000880637521485902	0.17274424418635	0.999683670471574	15.63	11.65	20.01	32.03
"1931"	"chr2"	129198320	129198520	201	"*"	3.79914921589	3.07273524501764	4.28003018702183	-0.000719746893075053	0.172760884310696	0.999683670471574	5.86	10.97	16.68	22.18
"440"	"chr10"	95514876	95515076	201	"*"	4.27765687541565	3.68004828012395	4.69897609444321	-0.000801337570917669	0.17300136717526	0.999683670471574	7.81	17.82	13.34	38.61
"558"	"chr11"	40733484	40733684	201	"*"	5.48924912375878	5.06538571155526	5.81644696505415	-0.00120679021458912	0.174316396815626	0.999683670471574	42.98	23.99	66.71	46
"1249"	"chr15"	102405822	102406022	201	"*"	7.11850410595019	6.77035947554391	7.39875521863094	-0.00144170972883411	0.174897179510193	0.999683670471574	129.91	88.42	213.47	124.03
"1438"	"chr17"	29490424	29490624	201	"*"	5.144207070164	4.70587471293054	5.47993364591656	-0.00104440649034748	0.175331039359203	0.999683670471574	37.12	15.08	36.69	52.57
"3060"	"chr7"	133708948	133709148	201	"*"	3.83338853227955	4.33956554239012	3.04681269438803	0.000708708882766911	0.17637784991521	0.999683670471574	18.56	21.93	6.67	9.86
"2170"	"chr3"	121291641	121291841	201	"*"	4.60606788482491	4.03328527429586	5.01497666013696	-0.000910066170748558	0.177160481131324	0.999683670471574	22.47	10.28	40.03	24.64
"1993"	"chr2"	164769654	164769854	201	"*"	6.40049173523867	6.04773772611212	6.68371680794256	-0.00144080453276182	0.177594010751598	0.999683670471574	71.3	61	126.75	78.85
"248"	"chr1"	175602268	175602468	201	"*"	3.44395888184791	2.61093318008947	3.96867382009571	-0.000576574183142725	0.178178682614245	0.999683670471574	8.79	3.43	6.67	24.64
"956"	"chr13"	98263152	98263352	201	"*"	3.50103890369725	2.60076024629963	4.05116805258537	-0.000619966660263994	0.178445783870362	0.999683670471574	3.91	8.23	20.01	13.14
"3332"	"chr9"	50768284	50768484	201	"*"	3.91746481890243	3.25339963804894	4.37048451068048	-0.00076190450809888	0.178992315416742	0.999683670471574	8.79	10.28	20.01	21.36
"3433"	"chrUn_JH584304"	44571	44771	201	"*"	4.4757916496664	4.84526561357106	3.97785395893539	0.000873409533319005	0.180664838165592	0.999683670471574	34.19	23.3	20.01	11.5
"1610"	"chr18"	39363995	39364195	201	"*"	4.38759915009301	3.82492039965066	4.79136435849104	-0.000822226562562912	0.181006392304591	0.999683670471574	21.49	6.85	23.35	32.03
"1161"	"chr15"	41830825	41831025	201	"*"	5.12256711094449	4.71436917825428	5.440375847476	-0.00111591792489114	0.181351675822533	0.999683670471574	31.26	21.25	40.03	46.82
"1167"	"chr15"	44619070	44619270	201	"*"	5.13007473522733	4.72000449583259	5.44901424420894	-0.00100874752816112	0.182040681932221	0.999683670471574	27.35	25.36	20.01	67.35
"3369"	"chr9"	87255467	87255667	201	"*"	4.45487051046364	3.80646337053327	4.90061382822969	-0.000847687269803542	0.182121680836198	0.999683670471574	8.79	19.19	40.03	19.71
"1114"	"chr14"	114062687	114062887	201	"*"	5.33119068868904	4.88387727409061	5.6721433268582	-0.00112957557212168	0.182388955196106	0.999683670471574	37.12	21.93	63.37	38.61
"1897"	"chr2"	112454998	112455198	201	"*"	3.81017442610799	3.1047165234843	4.28188442304219	-0.00070117472956198	0.183238761260387	0.999683670471574	11.72	5.48	20.01	18.89
"908"	"chr13"	64432415	64432615	201	"*"	4.54838433009701	3.97236742578538	4.95892814424416	-0.000918045327576453	0.183534831067663	0.999683670471574	15.63	15.76	40.03	22.18
"675"	"chr11"	120098716	120098916	201	"*"	7.2198253422779	6.85757450152593	7.50912877082955	-0.00134884334722905	0.183896579925977	0.999683670471574	131.86	100.07	250.16	114.17
